"site","cam_id","date","jday","hour","image_type","SCMU_hourly_det","CORA_hourly_det"
"Lava2","cam_02",2021-03-22,81,0,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,1,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,2,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,3,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,4,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,5,"timelapse",1,0
"Lava2","cam_02",2021-03-22,81,6,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,7,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,8,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,9,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,10,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,11,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,12,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,13,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,14,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,15,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,16,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,17,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,18,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,19,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,20,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,21,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,22,"timelapse",0,0
"Lava2","cam_02",2021-03-22,81,23,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,0,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,1,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,2,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,3,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,4,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,5,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,6,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,7,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,8,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,9,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,10,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,11,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,12,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,13,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,14,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,15,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,16,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,17,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,18,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,19,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,20,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,21,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,22,"timelapse",0,0
"Lava2","cam_02",2021-03-23,82,23,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,0,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,1,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,2,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,3,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,4,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,5,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,6,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,7,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,8,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,9,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,10,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,11,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,12,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,13,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,14,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,15,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,16,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,17,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,18,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,19,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,20,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,21,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,22,"timelapse",0,0
"Lava2","cam_02",2021-03-24,83,23,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,0,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,1,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,2,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,3,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,4,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,5,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,6,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,7,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,8,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,9,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,10,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,11,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,12,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,13,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,14,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,15,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,16,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,17,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,18,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,19,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,20,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,21,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,22,"timelapse",0,0
"Lava2","cam_02",2021-03-25,84,23,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,0,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,1,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,2,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,3,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,4,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,5,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,6,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,7,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,8,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,9,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,10,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,11,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,12,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,13,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,14,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,15,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,16,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,17,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,18,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,19,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,20,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,21,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,22,"timelapse",0,0
"Lava2","cam_02",2021-03-26,85,23,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,0,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,1,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,2,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,3,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,4,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,5,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,6,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,7,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,8,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,9,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,10,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,11,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,12,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,13,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,14,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,15,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,16,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,17,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,18,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,19,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,20,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,21,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,22,"timelapse",0,0
"Lava2","cam_02",2021-03-27,86,23,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,0,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,1,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,2,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,3,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,4,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,5,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,6,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,7,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,8,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,9,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,10,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,11,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,12,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,13,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,14,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,15,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,16,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,17,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,18,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,19,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,20,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,21,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,22,"timelapse",0,0
"Lava2","cam_02",2021-03-28,87,23,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,0,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,1,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,2,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,3,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,4,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,5,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,6,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,7,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,8,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,9,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,10,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,11,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,12,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,13,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,14,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,15,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,16,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,17,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,18,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,19,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,20,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,21,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,22,"timelapse",0,0
"Lava2","cam_02",2021-03-29,88,23,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,0,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,1,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,2,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,3,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,4,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,5,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,6,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,7,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,8,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,9,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,10,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,11,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,12,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,13,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,14,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,15,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,16,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,17,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,18,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,19,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,20,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,21,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,22,"timelapse",0,0
"Lava2","cam_02",2021-03-30,89,23,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,0,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,1,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,2,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,3,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,4,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,5,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,6,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,7,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,8,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,9,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,10,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,11,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,12,"motion",0,1
"Lava2","cam_02",2021-03-31,90,12,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,13,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,14,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,15,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,16,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,17,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,18,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,19,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,20,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,21,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,22,"timelapse",0,0
"Lava2","cam_02",2021-03-31,90,23,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,0,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,1,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,2,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,3,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,4,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,5,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,6,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,7,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,8,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,9,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,10,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,11,"motion",0,0
"Lava2","cam_02",2021-04-01,91,11,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,12,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,13,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,14,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,15,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,16,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,17,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,18,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,19,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,20,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,21,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,22,"timelapse",0,0
"Lava2","cam_02",2021-04-01,91,23,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,0,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,1,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,2,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,3,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,4,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,5,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,6,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,7,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,8,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,9,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,10,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,11,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,12,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,13,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,14,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,15,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,16,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,17,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,18,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,19,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,20,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,21,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,22,"timelapse",0,0
"Lava2","cam_02",2021-04-02,92,23,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,0,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,1,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,2,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,3,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,4,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,5,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,6,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,7,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,8,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,9,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,10,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,11,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,12,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,13,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,14,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,15,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,16,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,17,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,18,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,19,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,20,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,21,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,22,"timelapse",0,0
"Lava2","cam_02",2021-04-03,93,23,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,0,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,1,"timelapse",1,0
"Lava2","cam_02",2021-04-04,94,2,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,3,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,4,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,5,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,6,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,7,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,8,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,9,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,10,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,11,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,12,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,13,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,14,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,15,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,16,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,17,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,18,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,19,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,20,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,21,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,22,"timelapse",0,0
"Lava2","cam_02",2021-04-04,94,23,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,0,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,1,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,2,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,3,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,4,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,5,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,6,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,7,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,8,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,9,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,10,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,11,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,12,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,13,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,14,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,15,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,16,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,17,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,18,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,19,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,20,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,21,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,22,"timelapse",0,0
"Lava2","cam_02",2021-04-05,95,23,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,0,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,1,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,2,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,3,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,4,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,5,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,6,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,7,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,8,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,9,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,10,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,11,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,12,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,13,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,14,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,15,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,16,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,17,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,18,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,19,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,20,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,21,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,22,"timelapse",0,0
"Lava2","cam_02",2021-04-06,96,23,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,0,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,1,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,2,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,3,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,4,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,5,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,6,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,7,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,8,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,9,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,10,"motion",0,0
"Lava2","cam_02",2021-04-07,97,10,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,11,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,12,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,13,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,14,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,15,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,16,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,17,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,18,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,19,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,20,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,21,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,22,"timelapse",0,0
"Lava2","cam_02",2021-04-07,97,23,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,0,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,1,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,2,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,3,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,4,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,5,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,6,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,7,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,8,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,9,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,10,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,11,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,12,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,13,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,14,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,15,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,16,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,17,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,18,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,19,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,20,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,21,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,22,"timelapse",0,0
"Lava2","cam_02",2021-04-08,98,23,"timelapse",0,0
"Lava2","cam_02",2021-04-09,99,0,"timelapse",0,0
